ProjectName,MethodIdentifier,ReleaseID,Bugginess,LOC,StatementsCount,CyclomaticComplexity,ParameterCount,NestingDepth,DecisionPoints,Feature7,Feature8,Feature9,Feature10
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/enableRecv(),release-4.0.0,yes,8,3,0,3,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/readLength(SelectionKey),release-4.0.0,yes,8,3,1,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/getSessionTimeout(),release-4.0.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/toString(),release-4.0.0,yes,4,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/getPeerName(),release-4.0.0,yes,6,2,0,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/close(),release-4.0.0,yes,48,8,0,12,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/makeWritable(SelectionKey),release-4.0.0,yes,11,3,1,5,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/sendBuffers(ByteBuffer[]),release-4.0.0,yes,21,6,1,9,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/sendResponse(ByteBuffer),release-4.0.0,yes,14,3,1,4,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/getRemoteAddress(),release-4.0.0,yes,3,1,0,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/getOutstandingRequests(),release-4.0.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/getPacketsReceived(),release-4.0.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/getPacketsSent(),release-4.0.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/toString(),release-4.0.0,yes,12,2,0,20,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/getStats(),release-4.0.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/operationComplete(ChannelFuture),release-4.0.0,yes,33,2,1,5,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/connect(),release-4.0.0,yes,55,4,0,13,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/connectIfNeededAndDoOp(GenericCallback<Void>),release-4.0.0,yes,36,6,1,3,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/operationComplete(ChannelFuture),release-4.0.0,yes,12,3,1,5,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/addEntry(long, byte[], long, ChannelBuffer, WriteCallback, Object, int)",release-4.0.0,yes,42,3,7,17,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/operationComplete(ChannelFuture),release-4.0.0,yes,11,3,1,5,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/readEntry(long, long, ReadEntryCallback, Object, int)",release-4.0.0,yes,33,3,5,16,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/close(),release-4.0.0,yes,5,2,0,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/safeRun(),release-4.0.0,yes,13,2,0,4,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/errorOutReadKey(CompletionKey),release-4.0.0,yes,18,2,1,5,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/safeRun(),release-4.0.0,yes,17,3,0,6,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/errorOutAddKey(CompletionKey),release-4.0.0,yes,23,3,1,7,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/errorOutOutstandingEntries(),release-4.0.0,yes,17,1,0,4,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/getPipeline(),release-4.0.0,yes,7,1,0,3,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/channelDisconnected(ChannelHandlerContext, ChannelStateEvent)",release-4.0.0,yes,11,1,2,3,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/exceptionCaught(ChannelHandlerContext, ExceptionEvent)",release-4.0.0,yes,18,4,2,5,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/safeRun(),release-4.0.0,yes,14,3,0,5,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/messageReceived(ChannelHandlerContext, MessageEvent)",release-4.0.0,yes,39,5,2,15,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/handleAddResponse(long, long, int)",release-4.0.0,yes,39,6,3,6,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/handleReadResponse(long, long, int, ChannelBuffer)",release-4.0.0,yes,41,8,4,9,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/equals(Object),release-4.0.0,yes,8,4,1,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/hashCode(),release-4.0.0,yes,4,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/toString(),release-4.0.0,yes,3,1,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/getOutstandingRequests(),release-4.0.0,yes,1,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/getLastProcessedZxid(),release-4.0.0,yes,1,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/getInstance(),release-4.0.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/registerAsConcrete(),release-4.0.0,yes,3,1,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/unregister(),release-4.0.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/setInstance(ServerStats),release-4.0.0,yes,4,1,1,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/getMinLatency(),release-4.0.0,yes,3,2,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/getAvgLatency(),release-4.0.0,yes,5,2,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/getMaxLatency(),release-4.0.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/getOutstandingRequests(),release-4.0.0,yes,5,2,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/getLastProcessedZxid(),release-4.0.0,yes,5,2,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/getPacketsReceived(),release-4.0.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/getPacketsSent(),release-4.0.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/getServerState(),release-4.0.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/toString(),release-4.0.0,yes,13,2,0,16,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/setStatsProvider(Provider),release-4.0.0,yes,5,1,1,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/updateLatency(long),release-4.0.0,yes,11,3,1,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/resetLatency(),release-4.0.0,yes,4,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/resetMaxLatency(),release-4.0.0,yes,3,1,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/incrementPacketsReceived(),release-4.0.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/incrementPacketsSent(),release-4.0.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java/resetRequestCounters(),release-4.0.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java/close(),release-4.0.0,no,6,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java/refill(),release-4.0.0,no,24,6,0,14,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java/read(),release-4.0.0,no,13,3,0,3,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java/read(byte[]),release-4.0.0,no,20,3,1,8,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java/read(byte[], int, int)",release-4.0.0,no,19,3,3,8,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java/close(),release-4.0.0,no,6,1,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java/flush(),release-4.0.0,no,20,4,0,11,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java/makeSpace(int),release-4.0.0,no,10,3,1,4,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java/write(byte[]),release-4.0.0,no,15,4,1,7,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java/write(byte[], int, int)",release-4.0.0,no,9,2,3,3,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java/write(int),release-4.0.0,no,6,1,1,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java/main(String[]),release-4.0.0,yes,35,5,1,9,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java/runZookeeper(int),release-4.0.0,yes,22,2,1,9,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java/initializeZookeper(),release-4.0.0,yes,20,4,0,6,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java/runBookies(ServerConfiguration),release-4.0.0,yes,26,2,1,14,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java/main(String[]),release-4.0.0,yes,27,5,1,12,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java/usage(),release-4.0.0,yes,3,1,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java/process(WatchedEvent),release-4.0.0,yes,1,1,1,0,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java/waitForServerUp(String, long)",release-4.0.0,yes,44,8,2,16,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java/usage(),release-4.0.0,yes,3,1,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java/main(String[]),release-4.0.0,yes,13,5,1,7,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java/signSafeMod(long, int)",release-4.0.0,yes,10,2,2,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java/chooseThread(),release-4.0.0,yes,9,2,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java/chooseThread(Object),release-4.0.0,yes,9,2,1,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java/submit(SafeRunnable),release-4.0.0,yes,3,1,1,2,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java/submitOrdered(Object, SafeRunnable)",release-4.0.0,yes,3,1,2,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java/shutdown(),release-4.0.0,yes,5,2,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java/run(),release-4.0.0,no,8,2,0,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java/safeRun(),release-4.0.0,no,1,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java/parseAddr(String),release-4.0.0,yes,16,3,1,2,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java/addrToString(StringBuilder, InetSocketAddress)",release-4.0.0,yes,3,1,2,6,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java/getZKStringId(long),release-4.0.0,yes,3,1,1,1,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java/processResult(int, String, Object, String)",release-4.0.0,yes,11,3,4,4,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java/processResult(int, String, Object, String)",release-4.0.0,yes,27,4,4,9,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java/createFullPathOptimistic(ZooKeeper, String, byte[], List<ACL>, CreateMode, AsyncCallback.StringCallback, Object)",release-4.0.0,yes,36,4,7,10,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java/writeTextToVersionFile(File, String)",release-4.0.0,yes,15,2,2,3,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java/writeDirectoryLayoutVersionFile(File, int)",release-4.0.0,yes,3,1,2,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java/newDirectory(int),release-4.0.0,yes,5,1,1,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java/newDirectoryWithoutVersion(),release-4.0.0,yes,6,1,0,3,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java/testTooNewVersion(),release-4.0.0,yes,41,4,0,25,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java/testTooOldVersion(),release-4.0.0,yes,35,4,0,21,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java/testSomeOldSomeCurrent(),release-4.0.0,yes,17,2,0,11,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java/testInvalidVersionFile(),release-4.0.0,yes,40,4,0,21,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java/directoryIsReadOnly(),release-4.0.0,yes,41,4,0,21,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java/setUp(),release-4.0.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java/testCorruptEntryLog(),release-4.0.0,yes,29,1,0,30,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java/generateEntry(long, long)",release-4.0.0,yes,8,1,2,6,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java/tearDown(),release-4.0.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java/getZkHandle(),release-4.0.0,yes,3,1,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java/getConf(),release-4.0.0,yes,3,1,0,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java/readBookiesBlocking(),release-4.0.0,yes,4,1,0,1,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java/recoverComplete(int, Object)",release-4.0.0,yes,10,1,2,3,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java/setUp(),release-4.0.0,yes,14,1,0,5,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java/tearDown(),release-4.0.0,yes,7,1,0,2,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java/createLedgers(int),release-4.0.0,yes,5,1,1,1,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java/createLedgers(int, int, int)",release-4.0.0,yes,10,2,3,3,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java/writeEntriestoLedgers(int, long, List<LedgerHandle>)",release-4.0.0,yes,8,2,3,3,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java/startNewBookie(int),release-4.0.0,yes,20,2,1,14,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java/verifyRecoveredLedgers(List<LedgerHandle>, long, long)",release-4.0.0,yes,19,3,3,14,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java/testAsyncBookieRecoveryToSpecificBookie(),release-4.0.0,yes,43,2,0,17,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java/testAsyncBookieRecoveryToRandomBookies(),release-4.0.0,yes,45,3,0,15,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java/testSyncBookieRecoveryToSpecificBookie(),release-4.0.0,yes,33,1,0,15,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java/testSyncBookieRecoveryToRandomBookies(),release-4.0.0,yes,35,2,0,13,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java/readEntryComplete(int, long, long, ChannelBuffer, Object)",release-4.0.0,yes,10,3,5,4,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java/await(),release-4.0.0,yes,8,2,0,3,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java/verifyFullyReplicated(LedgerHandle, long)",release-4.0.0,yes,44,4,2,33,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java/findDupesInEnsembles(List<LedgerHandle>),release-4.0.0,yes,25,2,1,18,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java/testAsyncBookieRecoveryToRandomBookiesNotEnoughBookies(),release-4.0.0,yes,29,2,0,11,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java/testSyncBookieRecoveryToRandomBookiesCheckForDupes(),release-4.0.0,yes,45,2,0,19,0,0,0,0,0,0
BOOKKEEPER,"bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCacheTest.java/writeComplete(int, long, long, InetSocketAddress, Object)",release-4.0.0,yes,3,1,5,1,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCacheTest.java/setUp(),release-4.0.0,yes,26,3,0,17,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCacheTest.java/tearDown(),release-4.0.0,yes,11,2,0,4,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCacheTest.java/recursiveDelete(File),release-4.0.0,yes,9,2,1,3,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCacheTest.java/testAddEntryException(),release-4.0.0,yes,19,3,0,7,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java/testBasicFencing(),release-4.0.0,yes,34,3,0,16,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java/run(),release-4.0.0,yes,35,7,0,12,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java/getLastConfirmedEntry(),release-4.0.0,yes,3,1,0,0,0,0,0,0,0,0
BOOKKEEPER,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java/run(),release-4.0.0,yes,10,3,0,4,0,0,0,0,0,0
